annual_income,credit_limit,balance,missed_payments,arrears_flag,affordability_score,default_flag,loss_given_default,exposure
44717.48537517248,7694.265764928666,4062.5850675476127,0,0,0.9437839837635429,0,0.5034392746236329,4134.238373826013
50969.36870665546,5867.469890542336,4424.498529776516,3,1,0.3943823240967678,0,0.7000635942527305,4822.891487696467
48007.06585458685,6411.198411017798,3211.5694943580997,0,0,0.7039767654635922,0,0.4964954873171658,3316.0362562209884
43510.16095074124,5780.782705787276,1795.417727586988,0,0,0.7413418238937381,0,0.4218765522645326,1759.039009836909
37158.01146249624,4922.967770573493,1115.3668224932228,0,0,0.8739887991859463,0,0.3820567130705579,1014.4167384848969
18068.468797808102,3874.34585814129,1763.9249540807866,0,0,0.9192339748009575,0,0.47924381881641676,1725.3571252211752
43155.41862959103,6937.800348207968,3488.8754041189236,0,0,0.5743934380272209,1,0.4586406959100731,3785.2943089848027
40492.25224595734,7676.267506572973,705.809375440369,0,0,0.9860605161988001,0,0.3318659225273541,641.5312955782236
41258.946046344485,4242.771296780609,1374.9816107958482,0,0,0.9766631788776505,0,0.418961168287555,1288.2374985518445
22679.01709015629,7486.512868664465,708.0165650765784,0,0,0.6051743766707751,0,0.3081585894209161,751.7362410553164
25027.32151510085,4874.996824913881,1601.6224725718691,0,0,0.6336256965175073,1,0.38910444423079904,1558.36419550922
50637.834239994845,4537.881401723249,2424.410414284269,0,0,0.7341998716407192,0,0.530040243310461,2272.108310896074
37525.33815372014,3908.620497165175,1921.31125934108,0,0,0.4990529153758349,0,0.38966517569138925,2042.6094591891797
46178.00836847149,2069.658211475899,126.24509398495191,1,0,0.729635131128249,0,0.2752633470582737,127.72063761286249
38339.82051356554,527.8974561354439,212.4408026771242,0,0,0.6114283149237669,0,0.41559524975392137,214.49992601952943
38357.073673948944,2311.2967014204596,346.54518327372364,0,0,0.22834941262179137,0,0.2984830621335561,332.25261662853273
49259.405671711975,4322.923787026739,782.3266032711856,1,0,0.8821831493414007,0,0.32098967600441297,809.7291107966494
31807.463261391513,3349.6996419481443,1452.296666172697,1,0,0.9523566409256068,0,0.4038424060384205,1557.392430545905
39153.4493232918,3863.6392100197536,1148.248289384148,0,0,0.2209832628375967,1,0.3699539152171529,1205.707852829303
32452.69653553949,7854.861646730372,1230.914555980354,0,0,0.8314094550458282,0,0.2734819843088045,1258.591935305235
32786.04527081221,3127.042780019957,1111.1858330305945,1,0,0.5086506087528219,0,0.4264852109677667,1077.9657167303742
34289.93451837633,3891.372045200809,1467.4956936408275,0,0,0.6685054400231394,0,0.45738320755584133,1571.630243969956
40665.605259604556,1501.3666351461466,216.1357350749877,0,0,0.5999959575685727,0,0.3568364597209837,218.9933775882022
32255.016540038272,859.6829932774074,320.562359176301,0,0,0.6410485206664377,0,0.43974485016934706,345.5396024991364
53069.07350688225,6315.571359443709,2389.1066562101832,1,0,0.5961490438064676,0,0.3977927431096747,2271.6479491871146
27264.712373365954,4780.12381303984,2463.8383923515844,0,0,0.8827002971903006,0,0.43772592700466056,2539.8702291438567
35757.54027006369,6205.286045329212,3678.6934867142586,0,0,0.7468053477562491,0,0.49073413191824056,3998.8788015599093
32723.2273007099,1623.9709916491372,525.5270623641878,0,0,0.5301098044366621,0,0.3829469752587844,512.29278584018
55363.73461224479,4788.715783870182,2148.9031031690056,0,0,0.7508548649204392,0,0.426716259401744,2342.8486407641817
40358.657318138896,2402.3185575603165,730.3940445220958,0,0,0.9720382552671052,0,0.4839680690100464,714.6850256084173
50382.13447362362,2210.463626750149,727.0386382409137,0,0,0.26424660964274616,0,0.4262044092315702,717.9779963022977
20173.275523556338,586.4451053973894,301.05001068106606,1,0,0.5104719772464457,0,0.5041744329012531,319.5012076781033
41204.60319043111,1477.555426768039,783.4474636801251,2,1,0.8963632258590366,0,0.6010356337755322,745.9628946529164
48675.569547481246,2819.5108362477154,1139.9800256793878,0,0,0.7912440886491787,0,0.411832142862607,1186.9182587686105
38987.40787130509,1376.590704432043,762.4403262460188,1,0,0.9479431115586814,0,0.5047446248951619,731.697083974074
50785.764500784215,7893.938303082031,2756.522570071199,0,0,0.2318479100985914,0,0.4350090864263876,2808.218508350045
31792.538598795534,2814.74486392963,508.0641114422179,0,0,0.8902204873702297,0,0.3698039666061249,536.1052752567305
54912.169282226954,1477.4296002674612,495.77951550245217,0,0,0.8334390159638976,0,0.412895670371181,448.7934306796849
65586.77748343101,1993.117346209683,627.1588790699417,0,0,0.8520312128658982,0,0.42210839437584763,575.540827643105
33645.93727472409,4907.774212561074,2061.097324929611,0,0,0.6778101824897207,0,0.4197936739857603,2240.1548893563963
32653.96974319074,980.3264289859138,250.33056917112197,0,0,0.2415336280964846,0,0.30207819513799505,266.14292719505977
55440.61372541241,6968.255976058676,710.8681755510678,1,0,0.6313039431606692,0,0.34851057478254666,764.4689895664769
56954.86574876855,7711.247594278605,2973.901574374697,0,0,0.5262009095918936,0,0.3997519387155803,2937.5852801754136
31725.67967416078,2350.6056550053563,1209.4904236929265,0,0,0.621633402121476,0,0.4575832391108186,1261.825527485195
32957.75819484971,3875.714514431445,915.8467390877031,0,0,0.7922367788970737,0,0.32121709516437524,1007.1154892798554
34618.58469367391,666.008382721228,396.31781062559565,1,0,0.6767685076094088,1,0.5301246584694276,390.9699962613218
21866.593867588675,5305.326685454162,2505.230491090798,1,0,0.4340503118874322,0,0.44096192253512656,2678.983171759442
26976.17664218962,3604.4454353944166,1379.7822047967068,0,0,0.6796058744563372,0,0.48178372911147793,1263.6826424312262
25950.310798975188,2525.4384957616676,531.6642074941119,0,0,0.26651075446481953,0,0.40319500169002975,536.3282521076928
28786.429218750458,2051.2783296245634,129.55730944941112,1,0,0.20429279297385589,0,0.2939355429478043,125.23630937391371
37583.78135135862,5405.173082440703,2367.64715076105,1,0,0.5212224218340384,0,0.4191587017623881,2378.581134313584
40810.57679043825,3621.627732742358,1431.0696087392712,0,0,0.8057490888725884,0,0.5021899660019227,1320.6123263780846
56606.005913768924,1847.4446677243402,281.18704612356186,1,0,0.8581073847910707,0,0.3646632994720195,273.74582089115074
26019.75151113451,5668.31811115118,2109.716352878359,1,0,0.6398714506459964,0,0.3908561314336172,1931.0359251490734
49811.86878171901,4738.042122775202,2268.8086897604926,1,0,0.8944055090200842,0,0.4824256579277495,2247.5241502911663
35432.133869293895,6940.040411971221,823.490029744501,0,0,0.30073188045022214,0,0.3149010789542161,813.9037635564147
37406.435484170805,1381.0692415736967,413.5333073451251,1,0,0.9712846842413925,0,0.40831318396566635,399.4492016112546
46097.83390599924,6392.499514583421,2621.0432124874287,0,0,0.9374082692062551,0,0.4404272320029837,2856.0522655390178
24527.335741252416,5551.375901129442,1212.6563904624652,0,0,0.6793898003982208,0,0.3492238377620238,1111.504733079599
42588.91695420861,1362.5820262107336,576.3923944995977,0,0,0.2469776992274424,0,0.5579042734064937,613.8439107922258
39997.42649855667,5711.155474037905,2514.4845021634264,1,0,0.5633622902470453,0,0.47202579701416547,2441.5278093193224
43909.41516809779,3811.6046665987283,289.9554657941351,1,0,0.3434183688979891,0,0.25827796596691666,272.51833963554253
41470.023726893814,7587.385891668823,1538.7933057825348,0,0,0.7027402147285402,0,0.3257680867249512,1468.79633784141
67463.60167893073,1562.0851296342448,701.6960309435913,0,0,0.3519721557522229,0,0.5279881675091171,758.0974901772237
30347.12018898421,5321.250431118035,1557.8152572908818,0,0,0.5854381283393055,0,0.37046957168811806,1659.041662962417
31628.036539978188,3364.8503409720947,675.0917993631775,1,0,0.36450154148815206,0,0.3053575030545084,609.7101906249269
30522.31368290283,7676.110029431583,2797.87585856757,1,0,0.34547610426321496,0,0.4189005176519858,2600.5301729453754
31334.274570076945,2974.8117146770733,1497.2406812500678,0,0,0.3983388607536338,0,0.4718763200999736,1549.652232305589
30351.354472321786,7716.394321188502,1162.8858763630203,0,0,0.22335716441279443,0,0.37675006495695706,1120.4205433763973
52268.19837329062,7261.143883255618,2846.8432739461573,0,0,0.7728919419038924,0,0.49300808176670446,3085.489083352865
55046.05097587826,2527.8742648299226,879.3005599870627,0,0,0.4453811010800558,1,0.39781985881845394,929.6847750339521
31151.044475006285,6526.5633261982075,2597.68278680628,1,0,0.7584864431507043,0,0.46544541562483616,2792.5291354359215
28011.733122749254,7967.0315135262945,2773.7747007511034,0,0,0.7227825747474776,0,0.40471696525199247,2603.393070558897
43656.98667663685,2394.9725162846175,1593.9800811976509,0,0,0.2528901268985493,1,0.5206213787736901,1482.6262958205018
31373.323468628347,3775.8287699248976,1234.7757458810497,0,0,0.44962780649866724,0,0.4723223778132164,1341.4430687920067
45595.18181306613,4401.355524250697,1621.4436203249268,0,0,0.6534884266465022,0,0.49741352908200054,1590.3748274872771
40435.0762502156,2711.9835185289826,1240.5955722021963,0,0,0.9347209551916866,0,0.47357638232648447,1219.6832767031788
19811.070620033217,614.4862973452232,176.09427533727865,0,0,0.521055768358802,0,0.35763196464454,182.59464176420377
56570.06241596074,2150.96933148145,1091.782931957571,0,0,0.6038332361723314,0,0.4430464139627794,1069.3907075907161
59550.53207714626,2614.5266325631883,933.3440163164812,1,0,0.8001270428002805,0,0.441008153638763,1003.3805363996152
30646.535714187365,3826.997759886404,1053.7220724467984,0,0,0.8426363790522904,0,0.43116350412399174,1150.4695400447904
33347.581280768194,1783.268588100514,359.3684483152429,0,0,0.9386724029494091,0,0.35078890980959654,347.33097024901485
41430.38468869886,7049.407675187545,3633.8976975639935,1,0,0.5977515498756583,0,0.5303224273106736,3421.719987073373
42013.4814798443,5786.833495485021,1082.2650425091729,0,0,0.35507034360149237,0,0.33024133391048066,990.3386665751054
45902.53127207397,1139.0035816974648,489.3307165871058,1,0,0.8115369838408484,0,0.4256796528960308,461.37650408635517
62122.45446519619,5375.693383549486,2286.7198655706216,0,0,0.300460211684296,0,0.45653772068811815,2121.8224032760395
35876.633270071405,5402.423573042153,1016.8610983636704,0,0,0.5346738497380883,0,0.25924843026257044,921.097255423367
28420.433065538557,7671.658802327208,1791.7265692414726,0,0,0.7025704398816137,0,0.34070853382144956,1629.2734486262775
21448.16926382567,522.6565351712094,196.29926504866538,0,0,0.7534849491496591,0,0.4569082120122138,196.66688394557104
29228.839520696973,2359.4933735435543,1259.8342003822372,0,0,0.7864221737727417,0,0.3983255682771182,1312.1913548366133
37602.476325514435,7458.436095314866,5448.669317123585,0,0,0.35482591323233503,0,0.5325850606249032,5975.292060419286
59534.69436221346,7491.004365487123,710.9592053673175,0,0,0.9853193610976405,0,0.29262385783398237,661.9997752974384
31788.664411565944,5904.398145279781,1221.4885378120466,0,0,0.342734861295168,0,0.3006762232476555,1269.9156286273637
40685.45541966678,6243.22490785655,990.6869348240396,0,0,0.27685872420497326,0,0.30770457767105625,1001.3857437496844
37802.92524712697,1186.1221844723532,506.98565887951827,0,0,0.731240321543092,0,0.3662890424796303,504.7676417009386
52260.71928137701,4354.068760836752,1203.9541622777213,0,0,0.9279999998852688,0,0.4054160854523534,1257.3713084646636
68323.18911048346,2236.8724346674953,907.954966510122,0,0,0.6475069731994902,0,0.4817833042847828,860.4971231323775
31629.574724956154,1859.1353271021294,331.8403627544667,0,0,0.6763859476117915,0,0.27496202123419805,319.31615969320706
32126.726689781335,6577.274743424994,1681.3101139983182,0,0,0.6307877983474552,0,0.37895192639196074,1642.5092475008705
50529.930524828866,1512.7860251041056,281.524703940401,0,0,0.23419855527431138,0,0.3311160302220196,263.64204079763726
46182.69787551574,4014.8872774728893,2523.661768042828,0,0,0.7450492579946899,0,0.5567225516787631,2512.871326229636
60160.4879088324,7539.336796895248,1638.3883186065434,0,0,0.48655929643477863,0,0.4121414424371426,1517.7592177165297
45007.13822391157,1893.7404167400691,440.29558688287295,0,0,0.9485390362507622,0,0.31428324772963717,424.28143410056896
33688.49491055529,7834.950678036759,4367.698193244255,1,0,0.3494320380388911,0,0.5566081766362856,4029.780118765252
45087.85796830771,7957.159893207942,3150.5282766537125,0,0,0.4416926253730245,0,0.5011775999963743,2858.085510559137
51304.442966994895,4667.128660118022,1890.525855180211,0,0,0.6038837991056376,0,0.36830976444107305,1835.7799935262753
47845.78617436837,1776.0705513286844,419.7814170246877,0,0,0.5818840348952073,0,0.4013256244238466,429.6505148281352
44087.28837328757,2870.7866595567175,1211.3684149553455,0,0,0.5202437933435635,0,0.41091691138659714,1127.0305485708361
50800.096275069845,3683.6962450740134,999.7955464213729,0,0,0.4515223501498306,0,0.4031032812612313,1098.4668095418704
52031.54708534807,2819.931682686672,1160.6406103946076,1,0,0.3177477892793468,0,0.40924177619296115,1108.260513382374
54585.90789245033,2604.7668490738683,1277.7109979327013,0,0,0.8567374982988845,0,0.45405068223346123,1155.7393709278972
45784.51865107571,7791.722819122681,2698.5147200303463,0,0,0.5590158298177477,0,0.385310248872058,2443.7934649238982
35994.58303619775,1650.2362056180923,1030.274481720556,2,1,0.6583652472792467,0,0.5978584484755828,1064.596762913498
39760.56423719988,5999.959315376467,2718.30510011276,0,0,0.6372422909086144,0,0.48922738101222135,2810.6569959921785
52478.10759810028,503.07717079381155,166.35157181942765,0,0,0.6603911573185632,0,0.42354258838440567,179.74962223601628
28196.771948153168,4971.370020517827,3572.315143298696,0,0,0.7638722974757468,0,0.5991063115996121,3279.9863734598457
42424.07970647481,7369.572529655393,823.613524396172,0,0,0.7035047960321898,1,0.2909619478606643,803.2486249832882
33279.934252071675,2659.5057056991427,674.3852456290135,1,0,0.4191223339188517,0,0.3588052451905835,726.889251273684
38344.93787521781,1891.444814432894,806.0593951942482,0,0,0.6429679408260884,0,0.4621473342549988,854.0485118086442
53341.42235128758,5387.598461588203,2170.3866357553406,0,0,0.39561032443275695,0,0.40436230092632064,2054.683211405274
40293.18881623884,5844.510554737949,287.84392842786724,0,0,0.6710691679265081,0,0.2579025873856673,310.29387217746483
38557.23857787379,5660.228892139859,1705.8796685695763,0,0,0.5455476961619451,0,0.42793298682311,1767.5699100151674
21681.72630824097,2894.8766001603053,1293.5941557519718,0,0,0.23153470263727263,0,0.4719623378064844,1232.6185358233492
46955.04279232665,2391.5180161949816,876.1381609384736,0,0,0.7871885498946405,0,0.46649826602936856,796.3788153999144
45745.8101736929,7669.390999715331,4357.511326590785,0,0,0.419733134189596,1,0.4098123788223785,4355.283075602153
63959.05667966552,7424.746312024471,1991.8516065563338,0,0,0.9361554841070536,0,0.4347352159483811,2076.7354045855636
34306.66118056399,3929.8745741961525,2467.5130171504034,1,0,0.4244457933294693,0,0.5748531888618232,2353.338317341436
40629.80393196727,6846.4539961578,2046.498510441543,0,0,0.9972981945081372,0,0.4275591980573432,1910.912259120002
40992.60420452907,3892.42608225722,1926.5789004929097,0,0,0.5703609342456983,0,0.4134695050497281,1762.928056086433
56929.4393571617,3682.917635543828,894.2697656725276,0,0,0.22112585567124246,0,0.342415857845325,955.4422260315228
36856.45361135658,1675.72210699471,1248.9716288525528,2,1,0.26101518546921,1,0.6736373943029064,1137.746066123001
41348.25830924407,3698.0454236897963,1050.8147478861335,0,0,0.2656704125844551,0,0.3898384008903908,1073.8073664326243
45294.758116598474,4530.627039498552,2571.5392086404822,0,0,0.2449715368054357,0,0.5817275482437999,2706.9272612180876
40239.3094778763,668.7824557151484,233.04866964178586,0,0,0.4142315197364639,0,0.4202789874442734,246.12185486136266
32642.79662539366,3830.847538815548,2679.8684788147807,1,0,0.45967106331998714,0,0.6169672645556291,2762.24759070655
40329.07991477969,6360.171637964002,1287.815120699114,0,0,0.28902869128040853,0,0.40210592348248986,1327.169709153514
50883.580998317266,5600.345422807024,2648.910188211347,0,0,0.5505051878411092,0,0.4956955427461516,2635.184546922565
25681.81640706728,5263.677416479512,3692.677384968974,0,0,0.4922806573474036,0,0.5799034000504855,3631.1624395271874
39595.63608976251,7321.665713279019,2714.922980343579,0,0,0.709059196656239,0,0.4716506761399112,2518.0122149725994
29598.55022072992,635.240073689225,255.2841187557232,1,0,0.356691647601451,0,0.3729710599485449,257.08916975123105
52340.559547098106,4677.856896441756,1431.7828809808286,1,0,0.9311883921738722,0,0.41822781842601303,1308.9444578028217
19721.757142594703,6405.116363072803,505.73106031312034,1,0,0.6127926230462106,0,0.35202473546739793,502.5143235196188
31292.93783274094,4560.015370259504,552.1361259546916,0,0,0.698986431586254,0,0.3154790831957574,577.6338560412602
42526.54250077425,2929.2166443528436,1509.262240926892,0,0,0.2316162707203387,0,0.5104805710862511,1492.01529398047
56786.28835081209,1521.8792381898338,448.1999213075248,0,0,0.6472709590938814,0,0.42849858281082676,448.9424075683776
37210.996867124144,7156.723038621435,1579.1065442593283,0,0,0.49448016360932007,0,0.339238157130297,1687.1824558395413
31337.60567968162,4030.7179429070225,3550.855329693607,0,0,0.9393376390522628,0,0.7718391620683444,3654.953855276717
60573.884833287084,7085.863977392761,1039.5423340757561,0,0,0.9085146524382852,0,0.2726439440852667,962.1165020119482
20623.83319500507,4893.890918248762,1344.2339235173736,0,0,0.7101189600173736,0,0.303267640135538,1355.7774254806488
12000.0,5556.4408746125055,253.85611886373724,1,0,0.8142810806445935,0,0.3032156931245607,246.9804447955075
43280.173400639986,6531.958657838375,1051.4417111188104,0,0,0.7156745256927541,0,0.3020631317817925,989.7920146391367
31975.349307768665,5443.6665845010075,2962.995059411034,0,0,0.21357448928594958,0,0.5062171784147973,3050.6811533169716
25745.20619443144,3485.4113050920328,1095.7576739520682,2,1,0.7625012357385341,0,0.5065070639481019,1070.8847029038543
46500.277367592236,4352.250379464882,2096.4527216500883,1,0,0.3416726110749558,0,0.48854832447286406,2208.531989636678
40925.608565254384,6522.841435069099,3763.6293079937545,0,0,0.7460567639761757,0,0.46092359306263353,3828.7406879132723
31231.05643115926,3302.3772227973814,854.8999968096089,0,0,0.20840542738413667,0,0.34042862525434986,787.2357937970551
22636.347215949267,3410.910925763728,470.3392765209905,0,0,0.4487254467139267,0,0.3613367117320562,456.2619541846071
48469.48793936174,1217.6758704350086,413.27972843349994,0,0,0.6135423832593461,0,0.38461871145892695,394.25587824834747
45802.41413550393,7359.383264163108,3106.4033315159904,0,0,0.46653648028862266,1,0.4385749725547028,2888.938054903669
36809.88963464741,1182.772362090813,506.36398155291266,0,0,0.7551898016240519,1,0.42263777358749377,536.768050887679
60159.64395257199,5361.568830864169,4139.066183051079,0,0,0.6181676310003567,0,0.6194762101103539,4038.510636458979
25158.98280408617,3598.9585910209826,2702.282688802671,0,0,0.9677339047693483,0,0.573402121972767,2763.4941733913042
19693.697948903133,3542.1454269158176,1422.860618974321,1,0,0.4862499388087229,0,0.4979916505022772,1531.5706191910613
29697.103161425068,5596.638774295129,1602.434049901858,0,0,0.7774874652406272,0,0.34957502121840545,1616.217101367853
37452.96780373403,1003.2029947240903,213.62975714444562,1,0,0.8686733315375941,0,0.29044892714069304,203.29351859095635
40920.073391872305,4952.7933721357595,2937.022316103984,0,0,0.4028942296875803,0,0.47064152890575095,3107.7718660041264
35105.16730572404,6290.238394792661,1466.7690601851034,0,0,0.8033051806359364,0,0.40268558310120767,1447.9224904765501
42224.66475817156,6711.595684149456,3282.772731819497,1,0,0.5146511999863961,0,0.42343481928763904,3324.6849018994953
22981.526909714674,1778.9779204533147,804.5587720935581,0,0,0.3029817213065972,1,0.4008218330339067,869.2586880516336
55325.17524887911,7230.642875586303,1751.5423586626468,1,0,0.20291766194601069,0,0.3913346098602547,1747.785365636876
37014.18585928917,5421.095688855817,2158.477074550791,0,0,0.7950060421097,0,0.5029473065902242,2087.1153262763405
51407.549979057534,7113.911006155121,2210.5890833131625,0,0,0.3489952631027502,0,0.47735445740997834,2311.123836210109
42112.70415653245,4139.605378326487,1040.564764554875,0,0,0.24095490736826042,0,0.3598215812395002,964.2914556469024
43481.03862984541,4565.250088229015,987.3472390800073,0,0,0.5977672700317129,0,0.2259594901167606,1069.0451335706655
44837.207362786445,7392.787077715034,3269.534197180883,1,0,0.477358427703533,0,0.443222543772344,3541.2628197281697
43372.502720207776,7249.321575160038,1843.569638353008,0,0,0.7534453635813732,0,0.41522144755439117,1872.8482320850417
45712.67311841053,3861.206550267515,982.0818339918169,0,0,0.2858914363127002,0,0.3242541068567815,914.1798786120314
53949.83036158918,2558.0947372676133,661.6367730818649,0,0,0.306122535704158,0,0.345669225255781,655.2971123916358
40358.25403641764,3448.7782592319813,1183.944581374295,0,0,0.5232861666404809,0,0.41906002709265355,1165.7840634787522
46508.045091062144,3408.2324639731232,2038.3220395275316,0,0,0.6163265372551352,0,0.5689857282605437,1956.1016976099938
36923.17166855328,2651.5015623709546,662.1959246431836,1,0,0.8593551349772981,0,0.32567640357475036,619.1664497183667
55281.40658539368,2514.3470324972495,856.0317920435128,2,1,0.6685001527479516,0,0.5485125282097293,815.5749703694022
29883.292375288765,6957.972023597896,4169.40914614391,0,0,0.9220779561167858,0,0.5503591396654067,4215.713352068016
59611.28519492979,1023.9644051349626,290.77832162937926,0,0,0.374214268910687,0,0.36984175116633367,301.57822172658126
37518.10459226788,5582.083865746956,1156.1101551202826,0,0,0.6769756127987074,0,0.37648627405394275,1267.0033576405312
20830.698774583423,1796.1503859233922,562.0645647460653,0,0,0.7241907278340787,0,0.43352553275328704,530.1121369989178
39537.25297892947,3083.7942004554743,1348.5566193907082,0,0,0.7806440413722566,0,0.5154051109929786,1268.726447176451
29827.38011030143,961.5727560112764,239.37996584831623,0,0,0.9909205585829299,0,0.42496535186604595,221.0450569198155
48087.722587864686,2524.8022764159655,943.8804182692675,0,0,0.574427057929675,0,0.3750743973349936,1026.7518898313112
30168.51224837131,6263.158033379316,3110.975404681314,0,0,0.49545566389031565,0,0.4950800037722245,3037.4624933676414
32645.798801422643,7137.614934104439,2998.3183335996796,0,0,0.8817653401230625,0,0.4397622435180457,3252.5642142837023
15325.511228653628,2161.453639267753,147.44709108841028,0,0,0.3414327240682524,0,0.2978461541233176,158.93131723575414
32572.32416901108,3976.6087944419137,2259.942141589574,0,0,0.2296224778238182,0,0.5100239832610244,2053.824437815426
12000.0,4027.430359529048,824.1438823980011,1,0,0.5548712428250666,0,0.3509877085378704,787.8438322807672
18993.16611817132,7051.814793198007,1688.7663251016706,1,0,0.39776468362928175,0,0.35967723262912016,1622.0677890600218
47124.97587373157,6220.99289656854,2443.6589342598754,0,0,0.5172203210040727,0,0.4042207278683101,2334.841363595145
47429.601903809984,4348.079137760375,1997.9022146224434,0,0,0.9888666491570566,0,0.46892089212762367,1968.067865653232
43105.49074141958,5530.6040035383,4064.261950534354,1,0,0.478790584175402,0,0.6199858491529432,4063.699337315056
26396.286282449444,6855.162904320251,1326.5951017362988,1,0,0.7663725667147043,0,0.3320125586017066,1395.1003202464492
37427.46372629624,571.5421551915871,241.19233517337642,0,0,0.400321607800372,0,0.42163069710755324,229.98667905925137
37956.76953091318,3521.6752328753646,1694.7002870272254,0,0,0.44273835501294045,0,0.4774939851856207,1626.4874667915217
24099.623729689487,7304.32375457809,2108.8883064333204,1,0,0.3945241547682062,0,0.3973777962256249,2150.477961239691
56040.7796212058,6052.347731329635,3742.8140308263814,0,0,0.6577286961806008,0,0.5031530519048235,3502.7267024462776
48528.34748690805,4571.31030750556,3437.30784259656,1,0,0.38088686895714696,0,0.574672832874933,3418.8789593186975
35348.429914044034,4472.333952763501,1875.0581944804287,0,0,0.7746912821294123,0,0.3960104535676636,1781.6747086283992
38322.63006793437,3108.2757320332835,419.63417899685317,0,0,0.744219358828611,0,0.32653034102726325,394.2874438677128
40500.59369537063,4403.904002311359,571.6788413409827,0,0,0.5370157407915224,0,0.2977392797795989,605.4825629614344
13499.181578908512,5415.3739959759,2075.816384910936,0,0,0.22046161683024437,0,0.4800048453514247,2161.806164110886
35033.871409752835,3637.722788215948,1730.9106113628266,1,0,0.21812090578109455,0,0.48757905364789006,1644.3002112299637
29816.18902402642,5856.148597941305,3437.802187031031,1,0,0.6262454536871466,0,0.5443366451147049,3379.478858879096
25980.55988126101,6959.241704452894,2491.6905658404858,1,0,0.8713590628453523,0,0.42004884036591633,2319.377237284819
34626.79648536854,1660.1363613864587,525.7018166305497,0,0,0.6790989371007918,0,0.43037648701380593,478.7217839322731
59572.23832219427,3886.602671130683,1512.6126234124254,0,0,0.5485203692680594,0,0.362812656310899,1538.3936545532897
45690.11433520412,3560.150684638108,1393.3864058049976,1,0,0.905695066785994,0,0.42798823820563026,1355.3647434839102
31145.85212260644,5655.986030372961,1598.302412399605,0,0,0.3575963592214224,0,0.3672994586633251,1504.7221921405933
44870.9933762739,2374.0059894344704,1640.7111229537272,0,0,0.48753954345304296,1,0.6094380677573,1514.2471262790002
54792.26523903203,5301.881862142072,1924.1091012485551,0,0,0.6522475614964907,0,0.3648775574924639,1993.38772794076
49095.60419495322,7081.16931298616,917.344832423446,0,0,0.4333355753187089,0,0.31993866299544577,875.4148359265179
38715.56443904209,3635.98699845217,1294.8698499686307,0,0,0.9981699854879851,0,0.464476060154417,1400.3729733940208
30236.75866753311,7332.61774984415,3805.681725456289,0,0,0.5618567335481961,0,0.4825229353142943,3571.864940483787
46378.67976336308,7948.728042001088,3458.6400882284024,1,0,0.24137777867292165,0,0.44455620133910384,3281.4021568880667
42721.824625060995,1295.6903746096405,319.7289934226737,0,0,0.3408667350019373,0,0.3750355711592902,342.2209469588284
48742.318640332785,2247.8989098864395,1552.227646500594,0,0,0.625984694619747,0,0.5550379770857513,1574.7134414811617
45622.06162018363,7627.848136115699,3857.6667569978677,1,0,0.6400449597484874,0,0.4966506940164219,3555.5178398253897
50594.63258383202,7687.457648610401,1425.423758542061,1,0,0.9873154137557556,0,0.38069027204396355,1439.524103931027
31577.177461273182,1232.8045654006887,173.36751443239405,1,0,0.679973134741015,0,0.3290919612585306,166.71464194123385
53808.72878761191,612.4887528285251,160.1048333511718,0,0,0.7333018562873741,0,0.36962318474775335,167.6919354475351
40371.1952563088,1708.250174423167,110.54888074664579,0,0,0.37097821594736147,0,0.31371459488877773,101.21391490924745
62903.13047150319,7970.095875366862,5221.027994808701,0,0,0.28549190530803603,1,0.608764648420794,5657.386425212631
29729.746182925184,1849.9971245801514,629.0109637383653,0,0,0.6816080065184702,0,0.3800054009483502,626.2687964912578
58831.56563798299,4269.107050415174,601.1287851782195,0,0,0.8919039812824827,0,0.3922527186339516,629.2958962287692
40374.92940155177,6863.132948228833,2519.8951068797346,1,0,0.6698983614321745,0,0.39498637974723755,2623.0402561090227
30182.98395662662,653.0120801615476,104.26085272180417,0,0,0.5542265745476964,0,0.33973582144560766,97.55168455524561
32193.36999134814,5033.667366938446,2616.292024290495,0,0,0.6625653130573033,0,0.4998441360779529,2815.179025566341
34155.83230166816,2577.6908665221827,1210.0837712143498,0,0,0.5750172627885768,0,0.4795374696730469,1145.3930060229413
43089.991356823,6967.511873297987,3184.7804507898795,0,0,0.3135052608122537,0,0.39281556601890677,2987.6854216408115
44274.02585642599,2625.958619480594,1024.4931279959785,0,0,0.7929475402023214,0,0.37873524553570037,1028.7226163974995
31115.59995273705,5650.667902114316,2504.6490543900054,2,1,0.6264305307717379,0,0.5363463037853996,2747.372931695317
37707.744892868206,5556.647243355477,1672.0333246883845,0,0,0.5194583008465246,0,0.3618142529955509,1609.6312184463645
63707.24430334236,2161.2016164473,1181.2734338192088,0,0,0.6477108016336051,0,0.5192487301056394,1291.0022075141878
58730.51804120853,760.9939990126259,374.07531649706266,0,0,0.3929815635626679,1,0.5216061709243015,369.2191604885865
43235.884036088384,3569.3718033904797,1350.057796091417,0,0,0.5423661723763458,0,0.3406273353401234,1440.4241184812286
38456.0417380184,2668.948639744023,1561.877758885109,0,0,0.6979561608029825,0,0.46957536864924887,1571.2441366783535
39440.37592061914,6567.333122102815,3480.990013096563,0,0,0.38095485893378567,0,0.46943512516465086,3275.7934648836062
45362.215672765,6502.731413415089,1154.491282062573,0,0,0.7991960677316521,0,0.2870565627002647,1242.2310588144237
